년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2019-02,PAC,PO,폴라에어카고,국제,CVG,출발,정기,화물,0,0,0,114946,837,2143,0
2019-02,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,324009,58098,0,0
2019-02,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,729245,121121,0,0
2019-02,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,487001,140130,0,0
2019-02,PAC,PO,폴라에어카고,국제,LAX,도착,부정기,화물,0,0,0,35567,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,227408,10674,602,0
2019-02,PAC,PO,폴라에어카고,국제,LEJ,도착,정기,화물,0,0,0,684458,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,286562,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,1036481,9735,8597,0
2019-02,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,688401,55695,0,0
2019-02,PAC,PO,폴라에어카고,국제,NRT,도착,부정기,화물,0,0,0,22254,985,0,0
2019-02,PAC,PO,폴라에어카고,국제,NRT,출발,정기,화물,0,0,0,13843,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,ORD,도착,정기,화물,0,0,0,42979,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,360783,68140,0,0
2019-02,PAC,PO,폴라에어카고,국제,PVG,출발,부정기,화물,0,0,0,10668,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,59203,0,0,0
2019-02,PAC,PO,폴라에어카고,국제,SZX,출발,정기,화물,0,0,0,157802,23260,0,0
2019-02,PAC,PO,폴라에어카고,국제,TPE,도착,정기,화물,0,0,0,42318,15041,0,0
2019-02,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,241779,0,0,0
2019-02,PAL,PR,필리핀항공,국제,CEB,도착,정기,여객,5219,57,11,14111,0,0,62609
2019-02,PAL,PR,필리핀항공,국제,CEB,출발,정기,여객,5027,53,24,821,0,0,55234
2019-02,PAL,PR,필리핀항공,국제,CRK,도착,정기,여객,3820,11,11,1995,0,0,58341
2019-02,PAL,PR,필리핀항공,국제,CRK,출발,정기,여객,3557,9,64,6788,0,0,59312
2019-02,PAL,PR,필리핀항공,국제,KLO,도착,정기,여객,5145,21,5,0,0,0,62544
2019-02,PAL,PR,필리핀항공,국제,KLO,출발,정기,여객,5229,20,1,0,0,0,54291
2019-02,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,14731,52,151,102846,0,0,209355
2019-02,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,13985,61,384,256699,0,0,225034
2019-02,PIC,BL,젯스타 퍼시픽,국제,DAD,도착,부정기,여객,5112,7,0,0,0,0,62127
2019-02,PIC,BL,젯스타 퍼시픽,국제,DAD,출발,부정기,여객,5117,16,0,0,0,0,41987
2019-02,QDA,QW,청도항공,국제,TAO,도착,정기,여객,3723,1,0,0,0,0,51113
2019-02,QDA,QW,청도항공,국제,TAO,출발,정기,여객,3021,2,25,0,0,0,47495
2019-02,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1445798,0,1440,0
2019-02,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,9721,22,167,486258,0,15986,190732
2019-02,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1534927,8930,29736,0
2019-02,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,7693,20,162,355198,0,45827,150693
2019-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,도착,정기,여객,1521,11,0,300,0,0,25413
2019-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,도착,부정기,여객,234,3,0,0,0,0,3677
2019-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,출발,정기,여객,1503,7,0,3596,0,0,29554
2019-02,RBA,BI,로얄 브루나이 에어라인,국제,BWN,출발,부정기,여객,217,3,0,491,0,0,3645
2019-02,SBI,S7,시베리아 항공,국제,IKT,도착,정기,여객,1725,5,109,4514,0,0,19585
2019-02,SBI,S7,시베리아 항공,국제,IKT,출발,정기,여객,1099,6,329,3292,0,0,19621
2019-02,SBI,S7,시베리아 항공,국제,OVB,도착,정기,여객,1812,4,56,399,0,0,23954
2019-02,SBI,S7,시베리아 항공,국제,OVB,출발,정기,여객,1237,4,133,12526,0,0,20332
2019-02,SBI,S7,시베리아 항공,국제,VVO,도착,정기,여객,3335,31,810,742,0,0,31282
2019-02,SBI,S7,시베리아 항공,국제,VVO,출발,정기,여객,3004,32,1102,33804,0,26197,37344
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,KHV,도착,정기,여객,1215,14,276,28,0,0,17594
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,KHV,출발,정기,여객,1172,20,453,4732,0,0,25583
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,UUS,도착,정기,여객,608,8,372,764,0,0,13952
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,UUS,출발,정기,여객,582,11,336,5076,0,0,17504
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,VVO,도착,정기,여객,3878,21,627,559,0,279,60689
2019-02,SHU,HZ,오로라항공 (구 사할린항공),국제,VVO,출발,정기,여객,3866,24,710,16990,0,12477,59268
2019-02,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,27090,159,312,1151849,0,93281,395359
2019-02,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,26469,163,303,884226,0,1915,418001
2019-02,SOO,9S,미국남부화물항공,국제,CVG,도착,정기,화물,0,0,0,284005,134747,0,0
2019-02,SOO,9S,미국남부화물항공,국제,HKG,출발,정기,화물,0,0,0,90434,33535,0,0
2019-02,SWM,ZA,스카이앙코르항공,국제,HAN,출발,정기,여객,3656,0,0,0,0,0,35580
2019-02,SWM,ZA,스카이앙코르항공,국제,REP,도착,정기,여객,10547,0,0,0,0,0,113360
2019-02,SWM,ZA,스카이앙코르항공,국제,REP,도착,부정기,여객,348,2,0,0,0,0,3915
2019-02,SWM,ZA,스카이앙코르항공,국제,REP,출발,정기,여객,6766,0,0,126,0,0,59595
2019-02,SWM,ZA,스카이앙코르항공,국제,REP,출발,부정기,여객,351,2,0,0,0,0,4089
2019-02,TAX,XJ,타이 에어아시아 엑스,국제,DMK,도착,정기,여객,30010,80,0,339319,0,173,307581
2019-02,TAX,XJ,타이 에어아시아 엑스,국제,DMK,출발,정기,여객,26001,77,1493,215439,0,0,269942
2019-02,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,578,0,0,829,0,829,6754
2019-02,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,956,0,0,5103,0,0,9799
2019-02,TGW,TR,스쿠트타이거항공,국제,TPE,도착,정기,여객,3570,7,1,28949,0,0,35804
2019-02,TGW,TR,스쿠트타이거항공,국제,TPE,출발,정기,여객,3161,7,0,40697,0,0,38845
2019-02,THA,TG,타이항공,국제,BKK,도착,정기,여객,31152,139,344,1002744,0,34375,565522
2019-02,THA,TG,타이항공,국제,BKK,도착,부정기,여객,594,3,0,0,0,0,7655
2019-02,THA,TG,타이항공,국제,BKK,출발,정기,여객,27903,97,339,723182,0,36366,506933
2019-02,THA,TG,타이항공,국제,BKK,출발,부정기,여객,576,3,0,0,0,0,9276
2019-02,THA,TG,타이항공,국제,TPE,도착,정기,여객,6668,22,79,181193,0,9709,84240
2019-02,THA,TG,타이항공,국제,TPE,출발,정기,여객,7560,30,100,131360,0,6696,116988
2019-02,THY,TK,터키항공,국제,IST,도착,정기,화물,0,0,0,339293,0,0,0
2019-02,THY,TK,터키항공,국제,IST,도착,정기,여객,13484,20,140,598197,0,3444,242996
2019-02,THY,TK,터키항공,국제,IST,출발,정기,화물,0,0,0,524912,29297,0,0
2019-02,THY,TK,터키항공,국제,IST,출발,정기,여객,12098,17,181,565777,0,834,203802
2019-02,TWB,TW,티웨이항공,국제,BKK,도착,정기,여객,5132,8,0,16976,0,0,57730
2019-02,TWB,TW,티웨이항공,국제,BKK,도착,부정기,여객,1309,2,0,1404,0,0,14280
2019-02,TWB,TW,티웨이항공,국제,BKK,출발,정기,여객,4974,6,114,4476,0,0,56397
2019-02,TWB,TW,티웨이항공,국제,BKK,출발,부정기,여객,1215,2,48,99,0,0,14298
2019-02,TWB,TW,티웨이항공,국제,CRK,도착,정기,여객,4457,3,1,0,0,0,47573
2019-02,TWB,TW,티웨이항공,국제,CRK,출발,정기,여객,4591,5,9,0,0,0,49096
2019-02,TWB,TW,티웨이항공,국제,CTS,도착,정기,여객,4791,10,32,0,0,0,55214
2019-02,TWB,TW,티웨이항공,국제,CTS,출발,정기,여객,4744,11,1,0,0,0,44800
2019-02,TWB,TW,티웨이항공,국제,CXR,도착,정기,여객,1258,9,0,0,0,0,12224
2019-02,TWB,TW,티웨이항공,국제,CXR,출발,정기,여객,1630,16,0,0,0,0,14097
2019-02,TWB,TW,티웨이항공,국제,DAD,도착,정기,여객,10189,51,0,0,0,0,107529
2019-02,TWB,TW,티웨이항공,국제,DAD,출발,정기,여객,10160,57,5,7938,0,0,86341
2019-02,TWB,TW,티웨이항공,국제,FUK,도착,정기,여객,9858,19,9,0,0,0,84520
2019-02,TWB,TW,티웨이항공,국제,FUK,출발,정기,여객,9723,25,6,0,0,0,68287
2019-02,TWB,TW,티웨이항공,국제,GUM,도착,정기,여객,4781,77,13,0,0,0,56986
2019-02,TWB,TW,티웨이항공,국제,GUM,출발,정기,여객,4748,83,8,0,0,0,44155
2019-02,TWB,TW,티웨이항공,국제,HAN,도착,정기,여객,4801,16,5,4398,0,0,50586
2019-02,TWB,TW,티웨이항공,국제,HAN,출발,정기,여객,4535,18,16,17954,0,0,39556
2019-02,TWB,TW,티웨이항공,국제,HSG,도착,정기,여객,4430,16,0,0,0,0,37645
2019-02,TWB,TW,티웨이항공,국제,HSG,출발,정기,여객,4252,15,0,0,0,0,27345
2019-02,TWB,TW,티웨이항공,국제,KHH,도착,정기,여객,2067,11,0,0,0,0,23708
2019-02,TWB,TW,티웨이항공,국제,KHH,출발,정기,여객,2013,7,6,0,0,0,23253
2019-02,TWB,TW,티웨이항공,국제,KIX,도착,정기,여객,11701,10,41,27396,0,0,117525
2019-02,TWB,TW,티웨이항공,국제,KIX,도착,부정기,여객,376,0,0,0,0,0,4323
2019-02,TWB,TW,티웨이항공,국제,KIX,출발,정기,여객,11530,15,8,10508,0,0,118973
2019-02,TWB,TW,티웨이항공,국제,KIX,출발,부정기,여객,371,1,0,0,0,0,3390
2019-02,TWB,TW,티웨이항공,국제,KKJ,도착,부정기,여객,375,0,0,0,0,0,3496
2019-02,TWB,TW,티웨이항공,국제,KKJ,출발,부정기,여객,296,1,0,0,0,0,1908
2019-02,TWB,TW,티웨이항공,국제,KMJ,도착,정기,여객,4248,16,3,0,0,0,38988
2019-02,TWB,TW,티웨이항공,국제,KMJ,도착,부정기,여객,344,1,0,0,0,0,3097
2019-02,TWB,TW,티웨이항공,국제,KMJ,출발,정기,여객,4108,12,3,0,0,0,32651
2019-02,TWB,TW,티웨이항공,국제,KMJ,출발,부정기,여객,562,0,0,0,0,0,4219
2019-02,TWB,TW,티웨이항공,국제,MFM,도착,정기,여객,2891,5,1,0,0,0,24610
2019-02,TWB,TW,티웨이항공,국제,MFM,출발,정기,여객,3412,4,23,0,0,0,71825
2019-02,TWB,TW,티웨이항공,국제,NGO,도착,정기,여객,5344,21,16,0,0,0,58357
2019-02,TWB,TW,티웨이항공,국제,NGO,출발,정기,여객,5343,16,12,0,0,0,51703
2019-02,TWB,TW,티웨이항공,국제,NRT,도착,정기,여객,15830,21,66,23309,0,0,157920
2019-02,TWB,TW,티웨이항공,국제,NRT,도착,부정기,여객,175,0,0,0,0,0,1577
2019-02,TWB,TW,티웨이항공,국제,NRT,출발,정기,여객,14967,22,14,22458,0,0,138398
2019-02,TWB,TW,티웨이항공,국제,NRT,출발,부정기,여객,150,1,0,0,0,0,1472
2019-02,TWB,TW,티웨이항공,국제,OIT,도착,정기,여객,4515,14,0,0,0,0,40235
2019-02,TWB,TW,티웨이항공,국제,OIT,출발,정기,여객,4234,12,0,0,0,0,30116
2019-02,TWB,TW,티웨이항공,국제,OKA,도착,정기,여객,4852,72,0,0,0,0,44822
2019-02,TWB,TW,티웨이항공,국제,OKA,출발,정기,여객,4790,67,2,0,0,0,34865
2019-02,TWB,TW,티웨이항공,국제,RMQ,도착,정기,여객,2632,14,0,0,0,0,28955
2019-02,TWB,TW,티웨이항공,국제,RMQ,출발,정기,여객,2599,12,0,0,0,0,28382
2019-02,TWB,TW,티웨이항공,국제,SGN,도착,정기,여객,4951,51,3,19075,0,0,59380
2019-02,TWB,TW,티웨이항공,국제,SGN,출발,정기,여객,4905,30,9,6832,0,0,55000
2019-02,TWB,TW,티웨이항공,국제,SYX,도착,정기,여객,1341,10,0,0,0,0,16038
2019-02,TWB,TW,티웨이항공,국제,SYX,출발,정기,여객,1340,13,0,0,0,0,14798
2019-02,TWB,TW,티웨이항공,국제,TAO,도착,정기,여객,2750,5,4,0,0,0,27266
2019-02,TWB,TW,티웨이항공,국제,TAO,출발,정기,여객,2419,5,25,3116,0,0,20905
2019-02,TWB,TW,티웨이항공,국제,VTE,도착,정기,여객,5050,0,3,904,0,0,57863
2019-02,TWB,TW,티웨이항공,국제,VTE,출발,정기,여객,4968,2,15,2407,0,0,52234
2019-02,TWB,TW,티웨이항공,국제,WNZ,도착,정기,여객,1445,2,0,0,0,0,16952
2019-02,TWB,TW,티웨이항공,국제,WNZ,출발,정기,여객,1630,9,81,0,0,0,27156
2019-02,UAE,EK,에미리트항공,국제,DXB,도착,정기,여객,12389,30,182,377898,0,1892,248580
2019-02,UAE,EK,에미리트항공,국제,DXB,출발,정기,여객,10846,30,258,306558,0,0,220625
2019-02,UAL,UA,유나이티드항공,국제,SFO,도착,정기,여객,5363,12,339,174932,0,131856,116990
2019-02,UAL,UA,유나이티드항공,국제,SFO,출발,정기,여객,4112,8,351,294458,0,57056,96107
2019-02,UIA,B7,유니항공,국제,TPE,도착,정기,여객,2055,11,8,9894,0,1933,26849
2019-02,UIA,B7,유니항공,국제,TPE,출발,정기,여객,2035,12,3,1501,0,0,27267
2019-02,UPS,5X,유피에스항공,국제,ALA,출발,정기,화물,0,0,0,149571,37539,0,0
2019-02,UPS,5X,유피에스항공,국제,ANC,도착,정기,화물,0,0,0,357326,193585,0,0
2019-02,UPS,5X,유피에스항공,국제,ANC,출발,정기,화물,0,0,0,709145,147271,0,0
2019-02,UPS,5X,유피에스항공,국제,CGO,도착,정기,화물,0,0,0,40243,12062,0,0
2019-02,UPS,5X,유피에스항공,국제,CGO,출발,정기,화물,0,0,0,237075,0,0,0
2019-02,UPS,5X,유피에스항공,국제,HKG,출발,정기,화물,0,0,0,15427,6884,0,0
2019-02,UPS,5X,유피에스항공,국제,HNL,도착,정기,화물,0,0,0,28787,0,0,0
2019-02,UPS,5X,유피에스항공,국제,PVG,도착,정기,화물,0,0,0,23218,6651,0,0
2019-02,UPS,5X,유피에스항공,국제,SIN,도착,정기,화물,0,0,0,2114,0,0,0
2019-02,UPS,5X,유피에스항공,국제,SYD,도착,정기,화물,0,0,0,81499,23034,0,0
2019-02,UPS,5X,유피에스항공,국제,SZX,도착,정기,화물,0,0,0,291743,62180,0,0
2019-02,UPS,5X,유피에스항공,국제,SZX,출발,정기,화물,0,0,0,325758,119624,0,0
2019-02,UPS,5X,유피에스항공,국제,TAO,도착,정기,화물,0,0,0,9691,3337,0,0
2019-02,UPS,5X,유피에스항공,국제,TAO,출발,정기,화물,0,0,0,66039,0,0,0
2019-02,UPS,5X,유피에스항공,국제,TPE,출발,정기,화물,0,0,0,21104,9976,0,0
2019-02,UPS,5X,유피에스항공,국제,TPE,출발,부정기,화물,0,0,0,1055,0,0,0
2019-02,UZB,HY,우즈베키스탄항공,국제,TAS,도착,정기,여객,6346,47,86,46655,0,270,181650
2019-02,UZB,HY,우즈베키스탄항공,국제,TAS,출발,정기,여객,4379,35,249,150986,0,0,128866
2019-02,VJC,VJ,비엣제트항공,국제,CXR,도착,정기,여객,8797,96,0,0,0,0,86077
2019-02,VJC,VJ,비엣제트항공,국제,CXR,출발,정기,여객,8664,112,0,0,0,0,67389
2019-02,VJC,VJ,비엣제트항공,국제,DAD,도착,정기,여객,16441,79,0,9237,0,0,156713
2019-02,VJC,VJ,비엣제트항공,국제,DAD,도착,부정기,여객,327,4,0,0,0,0,3525
2019-02,VJC,VJ,비엣제트항공,국제,DAD,출발,정기,여객,15982,84,1,6063,0,0,114092
2019-02,VJC,VJ,비엣제트항공,국제,DAD,출발,부정기,여객,331,4,0,0,0,0,3316
2019-02,VJC,VJ,비엣제트항공,국제,HAN,도착,정기,여객,11765,50,0,24213,0,0,166027
2019-02,VJC,VJ,비엣제트항공,국제,HAN,도착,부정기,여객,423,3,0,0,0,0,4018
2019-02,VJC,VJ,비엣제트항공,국제,HAN,출발,정기,여객,10814,46,11,41300,0,0,126667
2019-02,VJC,VJ,비엣제트항공,국제,HAN,출발,부정기,여객,422,3,0,0,0,0,4345
2019-02,VJC,VJ,비엣제트항공,국제,HPH,도착,정기,여객,4096,122,0,61,0,0,74043
2019-02,VJC,VJ,비엣제트항공,국제,HPH,출발,정기,여객,4062,116,2,0,0,0,63861
2019-02,VJC,VJ,비엣제트항공,국제,PQC,도착,정기,여객,4245,68,0,0,0,0,43191
2019-02,VJC,VJ,비엣제트항공,국제,PQC,출발,정기,여객,4135,63,1,0,0,0,35972
2019-02,VJC,VJ,비엣제트항공,국제,SGN,도착,정기,여객,13055,115,1,15993,0,0,174280
2019-02,VJC,VJ,비엣제트항공,국제,SGN,출발,정기,여객,12581,69,5,23675,0,0,140150
2019-02,WGN,KD,웨스턴글로벌항공,국제,ANC,출발,부정기,화물,0,0,0,66293,50554,0,0
2019-02,XAX,D7,에어아시아 엑스,국제,KUL,도착,정기,여객,23354,171,0,180153,0,1515,272202
2019-02,XAX,D7,에어아시아 엑스,국제,KUL,출발,정기,여객,22340,144,57,450845,0,4140,270407
2019-03,AAL,AA,아메리칸항공,국제,DFW,도착,정기,여객,6354,21,1547,104561,0,7327,139678
2019-03,AAL,AA,아메리칸항공,국제,DFW,출발,정기,여객,5899,11,2262,429533,0,100413,147474
2019-03,AAR,OZ,아시아나항공,국내,CJU,도착,부정기,여객,579,2,0,0,0,0,2522
2019-03,AAR,OZ,아시아나항공,국내,PUS,도착,정기,여객,4665,17,0,0,0,0,80790
2019-03,AAR,OZ,아시아나항공,국내,PUS,출발,정기,여객,3784,12,0,0,0,0,64512
2019-03,AAR,OZ,아시아나항공,국제,ALA,도착,정기,여객,2054,17,512,13119,12888,0,43763
2019-03,AAR,OZ,아시아나항공,국제,ALA,출발,정기,여객,2034,22,472,80423,56718,8286,53378
2019-03,AAR,OZ,아시아나항공,국제,ANC,도착,정기,화물,0,0,0,603489,255532,0,0
2019-03,AAR,OZ,아시아나항공,국제,ANC,출발,정기,화물,0,0,0,331,0,0,0
2019-03,AAR,OZ,아시아나항공,국제,ATL,도착,정기,화물,0,0,0,405066,169798,304,0
2019-03,AAR,OZ,아시아나항공,국제,ATL,출발,정기,화물,0,0,0,588966,319598,0,0
2019-03,AAR,OZ,아시아나항공,국제,BCN,도착,정기,여객,3907,2,301,144955,72742,0,75938
2019-03,AAR,OZ,아시아나항공,국제,BCN,출발,정기,여객,3608,5,229,117422,99492,0,57814
2019-03,AAR,OZ,아시아나항공,국제,BKK,도착,정기,여객,14371,52,2762,419091,101694,0,261162
2019-03,AAR,OZ,아시아나항공,국제,BKK,출발,정기,여객,12618,55,2111,299349,106344,20290,210558
2019-03,AAR,OZ,아시아나항공,국제,BRU,도착,정기,화물,0,0,0,1288904,261982,0,0
2019-03,AAR,OZ,아시아나항공,국제,BRU,출발,정기,화물,0,0,0,14455,11147,0,0
2019-03,AAR,OZ,아시아나항공,국제,CAN,도착,정기,화물,0,0,0,1215203,1003172,64766,0
2019-03,AAR,OZ,아시아나항공,국제,CAN,도착,정기,여객,11751,13,1231,340304,200629,86436,196656
2019-03,AAR,OZ,아시아나항공,국제,CAN,출발,정기,화물,0,0,0,327359,171172,0,0
2019-03,AAR,OZ,아시아나항공,국제,CAN,출발,정기,여객,11084,21,1086,173232,56916,5413,181332
2019-03,AAR,OZ,아시아나항공,국제,CDG,도착,정기,여객,4572,14,753,175247,36427,0,97320
2019-03,AAR,OZ,아시아나항공,국제,CDG,출발,정기,여객,4941,18,512,223371,87809,12036,91352
2019-03,AAR,OZ,아시아나항공,국제,CEB,도착,정기,여객,2771,38,1307,23920,20996,0,67735
2019-03,AAR,OZ,아시아나항공,국제,CEB,출발,정기,여객,2392,40,1203,1614,1207,0,59255
2019-03,AAR,OZ,아시아나항공,국제,CGK,도착,정기,여객,7494,32,413,143708,23726,4353,111567
2019-03,AAR,OZ,아시아나항공,국제,CGK,출발,정기,여객,6586,29,484,265203,140594,0,171653
2019-03,AAR,OZ,아시아나항공,국제,CGQ,도착,정기,여객,5266,44,640,17246,0,17246,97156
2019-03,AAR,OZ,아시아나항공,국제,CGQ,출발,정기,여객,3339,23,401,15021,7645,6549,52956
2019-03,AAR,OZ,아시아나항공,국제,CKG,도착,정기,화물,0,0,0,412371,333979,0,0
2019-03,AAR,OZ,아시아나항공,국제,CKG,도착,정기,여객,2599,5,189,1987,9,0,31293
2019-03,AAR,OZ,아시아나항공,국제,CKG,출발,정기,여객,2453,4,46,5623,74,0,30258
2019-03,AAR,OZ,아시아나항공,국제,CRK,도착,정기,여객,2311,5,1607,0,0,0,88321
2019-03,AAR,OZ,아시아나항공,국제,CRK,출발,정기,여객,2038,9,1649,1214,59,0,88097
2019-03,AAR,OZ,아시아나항공,국제,CSX,도착,정기,여객,2913,1,72,15551,4621,10030,41565
2019-03,AAR,OZ,아시아나항공,국제,CSX,출발,정기,여객,2984,1,10,2038,2038,0,32731
2019-03,AAR,OZ,아시아나항공,국제,CTS,도착,정기,여객,4681,19,921,0,0,0,74651
2019-03,AAR,OZ,아시아나항공,국제,CTS,출발,정기,여객,4365,16,749,0,0,0,63210
2019-03,AAR,OZ,아시아나항공,국제,CTU,도착,정기,여객,3220,5,230,3953,124,3094,44127
2019-03,AAR,OZ,아시아나항공,국제,CTU,출발,정기,여객,2513,12,140,9451,643,0,39101
2019-03,AAR,OZ,아시아나항공,국제,DAD,도착,정기,여객,10875,94,908,132270,60729,0,161030
2019-03,AAR,OZ,아시아나항공,국제,DAD,출발,정기,여객,10426,97,937,12767,11464,0,126187
2019-03,AAR,OZ,아시아나항공,국제,DEL,도착,정기,여객,4091,12,3505,75430,4180,0,185782
2019-03,AAR,OZ,아시아나항공,국제,DEL,출발,정기,여객,3523,13,832,191598,0,0,74515
2019-03,AAR,OZ,아시아나항공,국제,DFW,도착,정기,화물,0,0,0,88781,10174,0,0
2019-03,AAR,OZ,아시아나항공,국제,DFW,출발,정기,화물,0,0,0,358495,214001,0,0
2019-03,AAR,OZ,아시아나항공,국제,DLC,도착,정기,여객,4789,19,649,31332,15406,0,73227
2019-03,AAR,OZ,아시아나항공,국제,DLC,출발,정기,여객,3570,16,487,24530,18255,0,59259
2019-03,AAR,OZ,아시아나항공,국제,DME,출발,정기,화물,0,0,0,245647,191627,2948,0
2019-03,AAR,OZ,아시아나항공,국제,FCO,도착,정기,여객,4547,3,248,146958,3753,0,87723
2019-03,AAR,OZ,아시아나항공,국제,FCO,출발,정기,여객,4570,9,230,69868,55385,0,76836
2019-03,AAR,OZ,아시아나항공,국제,FRA,도착,정기,화물,0,0,0,2305782,399880,0,0
2019-03,AAR,OZ,아시아나항공,국제,FRA,도착,정기,여객,11651,18,652,284205,42300,0,223461
2019-03,AAR,OZ,아시아나항공,국제,FRA,출발,정기,화물,0,0,0,1691114,1027508,7008,0
2019-03,AAR,OZ,아시아나항공,국제,FRA,출발,정기,여객,12634,21,510,186083,94511,31330,222604
2019-03,AAR,OZ,아시아나항공,국제,FUK,도착,정기,여객,16272,88,1584,206234,107839,0,187645
2019-03,AAR,OZ,아시아나항공,국제,FUK,출발,정기,여객,16143,84,2084,203522,129898,31993,186716
2019-03,AAR,OZ,아시아나항공,국제,HAK,도착,정기,여객,112,0,0,0,0,0,1232
2019-03,AAR,OZ,아시아나항공,국제,HAN,도착,정기,화물,0,0,0,95806,90724,0,0
2019-03,AAR,OZ,아시아나항공,국제,HAN,도착,정기,여객,15913,71,1918,609582,277986,25311,255313
2019-03,AAR,OZ,아시아나항공,국제,HAN,출발,정기,화물,0,0,0,2790236,634487,0,0
2019-03,AAR,OZ,아시아나항공,국제,HAN,출발,정기,여객,14651,48,1846,333419,179346,8575,203245
2019-03,AAR,OZ,아시아나항공,국제,HGH,도착,정기,여객,6959,17,246,216789,60114,121028,86421
2019-03,AAR,OZ,아시아나항공,국제,HGH,출발,정기,여객,6475,13,201,57533,15491,0,81003
2019-03,AAR,OZ,아시아나항공,국제,HKG,도착,정기,화물,0,0,0,3911189,3108871,5901,0
2019-03,AAR,OZ,아시아나항공,국제,HKG,도착,정기,여객,19762,67,1025,786299,692770,8674,245433
2019-03,AAR,OZ,아시아나항공,국제,HKG,출발,정기,화물,0,0,0,1534177,270886,201461,0
2019-03,AAR,OZ,아시아나항공,국제,HKG,출발,정기,여객,18745,69,1164,321971,82907,46192,239925
2019-03,AAR,OZ,아시아나항공,국제,HKT,도착,정기,여객,5527,43,1849,23347,1056,0,107810
2019-03,AAR,OZ,아시아나항공,국제,HKT,출발,정기,여객,4916,37,1652,210169,0,0,72167
2019-03,AAR,OZ,아시아나항공,국제,HND,도착,정기,여객,4165,3,987,2824,545,0,49659
2019-03,AAR,OZ,아시아나항공,국제,HND,출발,정기,여객,4152,9,960,528,0,0,65945
2019-03,AAR,OZ,아시아나항공,국제,HNL,도착,정기,여객,3729,41,1161,32711,8048,0,102575
2019-03,AAR,OZ,아시아나항공,국제,HNL,출발,정기,여객,3458,48,1172,138864,60010,48581,74266
2019-03,AAR,OZ,아시아나항공,국제,HRB,도착,정기,여객,5038,44,622,304,0,0,92707
2019-03,AAR,OZ,아시아나항공,국제,HRB,출발,정기,여객,3598,43,329,23472,5506,17715,60835
2019-03,AAR,OZ,아시아나항공,국제,IST,도착,정기,여객,2952,5,142,102606,45481,0,54497
2019-03,AAR,OZ,아시아나항공,국제,IST,출발,정기,여객,3095,6,114,11457,8807,0,52158
2019-03,AAR,OZ,아시아나항공,국제,JFK,도착,정기,화물,0,0,0,155581,39518,0,0
2019-03,AAR,OZ,아시아나항공,국제,JFK,도착,정기,여객,4713,34,2993,159811,107529,0,199987
2019-03,AAR,OZ,아시아나항공,국제,JFK,출발,정기,화물,0,0,0,1475940,1134026,44449,0
2019-03,AAR,OZ,아시아나항공,국제,JFK,출발,정기,여객,4824,55,3367,164400,38688,95760,208852
2019-03,AAR,OZ,아시아나항공,국제,KHV,도착,정기,여객,557,8,896,476,432,0,16528
2019-03,AAR,OZ,아시아나항공,국제,KHV,출발,정기,여객,523,28,914,5147,4902,0,24594
2019-03,AAR,OZ,아시아나항공,국제,KIX,도착,정기,화물,0,0,0,479628,374004,0,0
2019-03,AAR,OZ,아시아나항공,국제,KIX,도착,정기,여객,22366,78,2649,483404,140405,1810,272452
2019-03,AAR,OZ,아시아나항공,국제,KIX,출발,정기,화물,0,0,0,404904,331173,3102,0
