년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2018-03,JNA,LJ,진 에어,국제,CTS,출발,정기,여객,4960,14,102,0,0,0,47760
2018-03,JNA,LJ,진 에어,국제,DAD,도착,정기,여객,20958,314,709,0,0,0,267149
2018-03,JNA,LJ,진 에어,국제,DAD,출발,정기,여객,21648,276,173,6327,0,0,203680
2018-03,JNA,LJ,진 에어,국제,FUK,도착,정기,여객,19406,104,136,0,0,0,175702
2018-03,JNA,LJ,진 에어,국제,FUK,출발,정기,여객,19359,117,295,0,0,0,146178
2018-03,JNA,LJ,진 에어,국제,GUM,도착,정기,여객,6120,323,0,0,0,0,76565
2018-03,JNA,LJ,진 에어,국제,GUM,출발,정기,여객,5577,299,14,0,0,0,54632
2018-03,JNA,LJ,진 에어,국제,HAN,도착,정기,여객,5363,16,204,12229,0,0,62966
2018-03,JNA,LJ,진 에어,국제,HAN,출발,정기,여객,5085,8,175,3558,0,0,49467
2018-03,JNA,LJ,진 에어,국제,HKG,도착,정기,여객,5478,24,3,460,0,0,53521
2018-03,JNA,LJ,진 에어,국제,HKG,출발,정기,여객,4501,14,125,2849,0,0,40384
2018-03,JNA,LJ,진 에어,국제,HKT,도착,정기,여객,1741,18,3,0,0,0,20693
2018-03,JNA,LJ,진 에어,국제,HKT,출발,정기,여객,451,3,0,0,0,0,4461
2018-03,JNA,LJ,진 에어,국제,HNL,도착,정기,여객,1345,17,110,0,0,0,26474
2018-03,JNA,LJ,진 에어,국제,HNL,출발,정기,여객,97,0,16,0,0,0,1214
2018-03,JNA,LJ,진 에어,국제,JHB,도착,정기,여객,365,1,1,0,0,0,4787
2018-03,JNA,LJ,진 에어,국제,JHB,출발,정기,여객,19,0,0,2175,0,0,439
2018-03,JNA,LJ,진 에어,국제,KIX,도착,정기,여객,27420,110,107,198355,0,0,265077
2018-03,JNA,LJ,진 에어,국제,KIX,출발,정기,여객,27573,110,265,107646,0,36590,238489
2018-03,JNA,LJ,진 에어,국제,KKJ,도착,정기,여객,4870,25,5,0,0,0,43646
2018-03,JNA,LJ,진 에어,국제,KKJ,도착,부정기,여객,1794,5,0,0,0,0,16251
2018-03,JNA,LJ,진 에어,국제,KKJ,출발,정기,여객,4874,29,31,0,0,0,32902
2018-03,JNA,LJ,진 에어,국제,KKJ,출발,부정기,여객,1884,8,0,0,0,0,12077
2018-03,JNA,LJ,진 에어,국제,KLO,도착,정기,여객,4783,50,3,0,0,0,54970
2018-03,JNA,LJ,진 에어,국제,KLO,출발,정기,여객,4307,49,6,0,0,0,42352
2018-03,JNA,LJ,진 에어,국제,MFM,도착,정기,여객,5493,14,55,0,0,0,49455
2018-03,JNA,LJ,진 에어,국제,MFM,출발,정기,여객,4921,10,25,2234,0,0,39724
2018-03,JNA,LJ,진 에어,국제,NRT,도착,정기,여객,10979,33,98,0,0,0,102509
2018-03,JNA,LJ,진 에어,국제,NRT,출발,정기,여객,10348,34,643,8,0,8,110484
2018-03,JNA,LJ,진 에어,국제,OKA,도착,정기,여객,8809,335,83,0,0,0,92098
2018-03,JNA,LJ,진 에어,국제,OKA,출발,정기,여객,8976,343,92,0,0,0,72558
2018-03,JNA,LJ,진 에어,국제,SPN,도착,정기,여객,2200,72,368,0,0,0,30811
2018-03,JNA,LJ,진 에어,국제,SPN,출발,정기,여객,1752,53,185,0,0,0,20015
2018-03,JNA,LJ,진 에어,국제,TPE,도착,정기,여객,8672,32,127,3110,0,0,98695
2018-03,JNA,LJ,진 에어,국제,TPE,도착,부정기,여객,370,2,0,0,0,0,3753
2018-03,JNA,LJ,진 에어,국제,TPE,출발,정기,여객,7945,30,48,98219,0,0,71290
2018-03,JNA,LJ,진 에어,국제,TPE,출발,부정기,여객,370,2,0,0,0,0,4400
2018-03,JNA,LJ,진 에어,국제,VTE,도착,정기,여객,5150,14,239,9140,0,0,69576
2018-03,JNA,LJ,진 에어,국제,VTE,출발,정기,여객,4677,5,472,8079,0,5195,65452
2018-03,KAL,KE,대한항공,국내,PUS,도착,정기,여객,15172,91,0,0,0,0,278082
2018-03,KAL,KE,대한항공,국내,PUS,출발,정기,여객,15257,117,0,239,0,239,284429
2018-03,KAL,KE,대한항공,국내,TAE,도착,정기,여객,3284,41,0,0,0,0,62907
2018-03,KAL,KE,대한항공,국내,TAE,출발,정기,여객,3221,34,0,0,0,0,63773
2018-03,KAL,KE,대한항공,국제,AKL,도착,정기,여객,5777,52,1715,207139,127560,0,144345
2018-03,KAL,KE,대한항공,국제,AKL,출발,정기,여객,5247,54,906,176879,122017,28266,105904
2018-03,KAL,KE,대한항공,국제,AMS,도착,정기,여객,2373,6,528,130899,13177,0,52636
2018-03,KAL,KE,대한항공,국제,AMS,도착,부정기,여객,114,0,29,5777,2269,0,2346
2018-03,KAL,KE,대한항공,국제,AMS,출발,정기,화물,0,0,0,541428,335026,30467,0
2018-03,KAL,KE,대한항공,국제,AMS,출발,정기,여객,2476,17,367,133491,83758,25602,46245
2018-03,KAL,KE,대한항공,국제,AMS,출발,부정기,화물,0,0,0,144934,118488,10839,0
2018-03,KAL,KE,대한항공,국제,ANC,도착,정기,화물,0,0,0,89261,19366,0,0
2018-03,KAL,KE,대한항공,국제,ANC,도착,부정기,화물,0,0,0,333,333,0,0
2018-03,KAL,KE,대한항공,국제,ANC,출발,정기,화물,0,0,0,38577,2428,0,0
2018-03,KAL,KE,대한항공,국제,ANC,출발,부정기,화물,0,0,0,3,0,0,0
2018-03,KAL,KE,대한항공,국제,AOJ,도착,정기,여객,1413,5,502,0,0,0,24417
2018-03,KAL,KE,대한항공,국제,AOJ,출발,정기,여객,1474,9,416,5,5,0,23042
2018-03,KAL,KE,대한항공,국제,ARN,도착,정기,화물,0,0,0,652564,216413,0,0
2018-03,KAL,KE,대한항공,국제,ARN,도착,부정기,화물,0,0,0,219916,68489,0,0
2018-03,KAL,KE,대한항공,국제,ARN,출발,정기,화물,0,0,0,42181,800,7326,0
2018-03,KAL,KE,대한항공,국제,ARN,출발,부정기,화물,0,0,0,35909,16410,2009,0
2018-03,KAL,KE,대한항공,국제,ATL,도착,정기,화물,0,0,0,1056829,523486,0,0
2018-03,KAL,KE,대한항공,국제,ATL,도착,정기,여객,4224,24,3567,266824,152233,0,218816
2018-03,KAL,KE,대한항공,국제,ATL,도착,부정기,화물,0,0,0,104581,63245,0,0
2018-03,KAL,KE,대한항공,국제,ATL,출발,정기,화물,0,0,0,948644,646674,0,0
2018-03,KAL,KE,대한항공,국제,ATL,출발,정기,여객,4412,75,3867,458279,406461,0,243269
2018-03,KAL,KE,대한항공,국제,ATL,출발,부정기,화물,0,0,0,241612,205926,0,0
2018-03,KAL,KE,대한항공,국제,BCN,도착,정기,여객,3222,5,481,191970,49847,0,66314
2018-03,KAL,KE,대한항공,국제,BCN,도착,부정기,여객,227,0,8,4181,88,0,3438
2018-03,KAL,KE,대한항공,국제,BCN,출발,정기,여객,3203,5,414,198768,123973,0,55809
2018-03,KAL,KE,대한항공,국제,BCN,출발,부정기,여객,119,1,6,0,0,0,1806
2018-03,KAL,KE,대한항공,국제,BKK,도착,정기,여객,25491,111,11438,1150626,489936,31981,622660
2018-03,KAL,KE,대한항공,국제,BKK,출발,정기,여객,25563,146,6881,1080760,184202,29182,512565
2018-03,KAL,KE,대한항공,국제,BNE,도착,정기,여객,3433,55,1227,53692,16880,521,84343
2018-03,KAL,KE,대한항공,국제,BNE,출발,정기,여객,2983,41,844,168955,78645,20877,68153
2018-03,KAL,KE,대한항공,국제,BOM,도착,정기,여객,1383,7,1000,59068,2603,0,57031
2018-03,KAL,KE,대한항공,국제,BOM,도착,부정기,화물,0,0,0,5298,2620,0,0
2018-03,KAL,KE,대한항공,국제,BOM,출발,정기,여객,1065,6,551,68605,32801,0,38992
2018-03,KAL,KE,대한항공,국제,BSL,도착,정기,화물,0,0,0,311320,98503,0,0
2018-03,KAL,KE,대한항공,국제,BSL,출발,정기,화물,0,0,0,33450,28043,0,0
2018-03,KAL,KE,대한항공,국제,CAN,도착,정기,화물,0,0,0,1895586,1302913,149805,0
2018-03,KAL,KE,대한항공,국제,CAN,도착,정기,여객,5665,15,638,314758,106340,179079,82797
2018-03,KAL,KE,대한항공,국제,CAN,출발,정기,화물,0,0,0,2247261,1112852,345934,0
2018-03,KAL,KE,대한항공,국제,CAN,출발,정기,여객,5786,26,394,328325,163163,104906,80815
2018-03,KAL,KE,대한항공,국제,CDG,도착,정기,화물,0,0,0,651240,137947,2131,0
2018-03,KAL,KE,대한항공,국제,CDG,도착,정기,여객,8777,10,2011,319924,35221,6669,200106
2018-03,KAL,KE,대한항공,국제,CDG,출발,정기,화물,0,0,0,189544,65075,5938,0
2018-03,KAL,KE,대한항공,국제,CDG,출발,정기,여객,8583,29,1291,322900,210510,67554,173448
2018-03,KAL,KE,대한항공,국제,CEB,도착,정기,여객,4459,96,2998,238466,208258,0,125038
2018-03,KAL,KE,대한항공,국제,CEB,출발,정기,여객,4090,134,3168,122132,105043,0,138091
2018-03,KAL,KE,대한항공,국제,CGK,도착,정기,여객,6311,28,1135,428769,284254,0,112861
2018-03,KAL,KE,대한항공,국제,CGK,출발,정기,화물,0,0,0,383917,304805,1,0
2018-03,KAL,KE,대한항공,국제,CGK,출발,정기,여객,5777,32,756,405520,127799,13714,123987
2018-03,KAL,KE,대한항공,국제,CGO,도착,정기,여객,2717,13,475,50007,16474,22428,43950
2018-03,KAL,KE,대한항공,국제,CGO,출발,정기,여객,2170,13,195,18838,9401,0,33272
2018-03,KAL,KE,대한항공,국제,CMB,도착,정기,여객,1350,2,262,97234,83129,3631,29525
2018-03,KAL,KE,대한항공,국제,CMB,출발,정기,여객,1309,4,208,86601,57073,2897,33555
2018-03,KAL,KE,대한항공,국제,CNX,도착,정기,여객,5585,12,1513,29296,11911,0,115287
2018-03,KAL,KE,대한항공,국제,CNX,출발,정기,여객,5172,14,908,8000,4452,0,87242
2018-03,KAL,KE,대한항공,국제,CSX,도착,정기,여객,5625,5,136,156759,11173,97881,82486
2018-03,KAL,KE,대한항공,국제,CSX,출발,정기,여객,5433,2,50,165179,120305,0,59484
2018-03,KAL,KE,대한항공,국제,CTS,도착,정기,여객,8039,32,4936,307019,268630,0,182028
2018-03,KAL,KE,대한항공,국제,CTS,출발,정기,여객,8123,64,4385,161621,64978,3981,161982
2018-03,KAL,KE,대한항공,국제,CTU,도착,부정기,화물,0,0,0,62930,62930,0,0
2018-03,KAL,KE,대한항공,국제,CXR,도착,정기,여객,1992,36,269,1960,760,0,31940
2018-03,KAL,KE,대한항공,국제,CXR,출발,정기,여객,1788,46,190,5811,1145,0,23123
2018-03,KAL,KE,대한항공,국제,DAD,도착,정기,여객,13713,305,2552,160648,99310,0,258696
2018-03,KAL,KE,대한항공,국제,DAD,도착,부정기,여객,1204,2,0,90,0,0,14459
2018-03,KAL,KE,대한항공,국제,DAD,출발,정기,여객,13687,295,1383,68869,48554,0,189188
2018-03,KAL,KE,대한항공,국제,DAD,출발,부정기,여객,901,1,0,58,0,0,8868
2018-03,KAL,KE,대한항공,국제,DEL,도착,정기,여객,3251,11,1071,7363,2836,0,71599
2018-03,KAL,KE,대한항공,국제,DEL,출발,정기,여객,3113,7,602,200608,74596,0,59587
2018-03,KAL,KE,대한항공,국제,DFW,도착,정기,여객,1975,32,1946,119123,87743,0,117552
2018-03,KAL,KE,대한항공,국제,DFW,출발,정기,화물,0,0,0,993689,607793,0,0
2018-03,KAL,KE,대한항공,국제,DFW,출발,정기,여객,2304,62,2291,199996,186357,0,136833
2018-03,KAL,KE,대한항공,국제,DFW,출발,부정기,화물,0,0,0,42496,30100,0,0
2018-03,KAL,KE,대한항공,국제,DLC,도착,정기,여객,5303,46,1425,247282,147227,17862,95303
2018-03,KAL,KE,대한항공,국제,DLC,출발,정기,여객,4664,39,1047,275770,204011,0,85980
2018-03,KAL,KE,대한항공,국제,DPS,도착,정기,여객,2980,57,2700,295261,291218,0,81603
2018-03,KAL,KE,대한항공,국제,DPS,출발,정기,여객,3264,71,2075,7558,439,0,71114
2018-03,KAL,KE,대한항공,국제,DWC,도착,부정기,여객,158,0,0,0,0,0,4000
2018-03,KAL,KE,대한항공,국제,DXB,도착,정기,여객,5587,8,355,44532,11958,0,99113
2018-03,KAL,KE,대한항공,국제,DXB,출발,정기,여객,4466,10,251,156549,41733,0,72604
2018-03,KAL,KE,대한항공,국제,FCO,도착,정기,여객,5098,5,1022,229583,41215,0,113445
2018-03,KAL,KE,대한항공,국제,FCO,출발,정기,여객,5943,10,944,79776,44355,0,115707
2018-03,KAL,KE,대한항공,국제,FNJ,출발,부정기,화물,0,0,0,78413,0,0,0
2018-03,KAL,KE,대한항공,국제,FRA,도착,정기,화물,0,0,0,2506420,543839,0,0
2018-03,KAL,KE,대한항공,국제,FRA,도착,정기,여객,7151,11,1198,353490,128265,0,159470
2018-03,KAL,KE,대한항공,국제,FRA,도착,부정기,화물,0,0,0,261233,71369,0,0
2018-03,KAL,KE,대한항공,국제,FRA,출발,정기,화물,0,0,0,1721412,794716,19689,0
2018-03,KAL,KE,대한항공,국제,FRA,출발,정기,여객,7517,25,979,376598,216324,53975,144457
2018-03,KAL,KE,대한항공,국제,FRA,출발,부정기,화물,0,0,0,156077,81131,0,0
2018-03,KAL,KE,대한항공,국제,FUK,도착,정기,여객,21466,195,6623,715008,551190,16213,317888
2018-03,KAL,KE,대한항공,국제,FUK,출발,정기,여객,21755,251,6457,774149,655244,38680,299775
2018-03,KAL,KE,대한항공,국제,GDL,도착,정기,화물,0,0,0,862119,535990,0,0
2018-03,KAL,KE,대한항공,국제,GDL,출발,정기,화물,0,0,0,660931,242629,0,0
2018-03,KAL,KE,대한항공,국제,GUM,도착,정기,여객,13424,773,1286,54151,43918,0,204080
2018-03,KAL,KE,대한항공,국제,GUM,출발,정기,여객,13127,734,1173,256460,101281,0,160481
2018-03,KAL,KE,대한항공,국제,HAN,도착,정기,화물,0,0,0,2156961,864346,0,0
2018-03,KAL,KE,대한항공,국제,HAN,도착,정기,여객,20359,57,3362,830736,363376,0,319743
2018-03,KAL,KE,대한항공,국제,HAN,도착,부정기,화물,0,0,0,419549,220652,0,0
2018-03,KAL,KE,대한항공,국제,HAN,출발,정기,화물,0,0,0,2029839,112204,0,0
2018-03,KAL,KE,대한항공,국제,HAN,출발,정기,여객,19071,44,2429,521439,234445,20225,260611
2018-03,KAL,KE,대한항공,국제,HAN,출발,부정기,화물,0,0,0,1008864,170928,0,0
2018-03,KAL,KE,대한항공,국제,HFE,도착,정기,여객,1449,7,88,0,0,0,20966
2018-03,KAL,KE,대한항공,국제,HFE,출발,정기,여객,1444,7,37,6896,1379,0,22270
2018-03,KAL,KE,대한항공,국제,HKG,도착,정기,화물,0,0,0,2306855,1783038,0,0
2018-03,KAL,KE,대한항공,국제,HKG,도착,정기,여객,27953,164,3832,1178859,722106,102466,373566
2018-03,KAL,KE,대한항공,국제,HKG,도착,부정기,여객,353,4,0,0,0,0,3272
2018-03,KAL,KE,대한항공,국제,HKG,출발,정기,화물,0,0,0,1586634,524870,0,0
2018-03,KAL,KE,대한항공,국제,HKG,출발,정기,여객,25468,150,1983,960129,310018,22988,447761
2018-03,KAL,KE,대한항공,국제,HKT,도착,정기,여객,6404,88,3311,10162,4682,0,151280
2018-03,KAL,KE,대한항공,국제,HKT,출발,정기,여객,6003,122,2403,217938,2863,0,102262
2018-03,KAL,KE,대한항공,국제,HND,도착,정기,여객,3737,4,3142,133790,76350,19664,76472
2018-03,KAL,KE,대한항공,국제,HND,출발,정기,여객,5013,32,1991,31869,30060,0,88831
2018-03,KAL,KE,대한항공,국제,HNL,도착,정기,여객,7665,78,2620,162860,99245,3033,223231
2018-03,KAL,KE,대한항공,국제,HNL,출발,정기,여객,6669,91,2624,188598,149486,5346,155530
2018-03,KAL,KE,대한항공,국제,IAD,도착,정기,여객,3550,32,3224,354736,228004,0,191437
2018-03,KAL,KE,대한항공,국제,IAD,출발,정기,여객,4002,73,3340,385425,253647,82111,216808
2018-03,KAL,KE,대한항공,국제,IST,도착,정기,여객,2189,1,679,134159,103502,0,51686
2018-03,KAL,KE,대한항공,국제,IST,출발,정기,여객,2102,4,608,82061,46478,18162,45384
2018-03,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,1792593,676114,310,0
2018-03,KAL,KE,대한항공,국제,JFK,도착,정기,여객,11712,83,6849,432213,324039,6854,459087
2018-03,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,674039,411638,19370,0
2018-03,KAL,KE,대한항공,국제,JFK,출발,정기,여객,12338,118,5496,372236,147676,129581,438206
2018-03,KAL,KE,대한항공,국제,KIJ,도착,정기,여객,1460,11,919,4979,4761,0,29561
2018-03,KAL,KE,대한항공,국제,KIJ,출발,정기,여객,1770,21,620,3363,208,0,31149
2018-03,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,1163729,909662,0,0
2018-03,KAL,KE,대한항공,국제,KIX,도착,정기,여객,18524,113,6633,1470910,694582,136852,287389
2018-03,KAL,KE,대한항공,국제,KIX,도착,부정기,화물,0,0,0,129400,113153,0,0
2018-03,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,781052,656772,16838,0
2018-03,KAL,KE,대한항공,국제,KIX,출발,정기,여객,19718,141,6816,1064263,745398,117363,310477
2018-03,KAL,KE,대한항공,국제,KIX,출발,부정기,화물,0,0,0,112319,111545,0,0
2018-03,KAL,KE,대한항공,국제,KMG,도착,정기,여객,1290,1,107,16995,11730,0,20108
2018-03,KAL,KE,대한항공,국제,KMG,출발,정기,여객,1186,1,99,710,710,0,19099
2018-03,KAL,KE,대한항공,국제,KMQ,도착,정기,여객,983,4,687,0,0,0,20364
2018-03,KAL,KE,대한항공,국제,KMQ,출발,정기,여객,1343,9,342,2535,0,0,21599
2018-03,KAL,KE,대한항공,국제,KOJ,도착,정기,여객,2580,7,311,1018,0,0,46003
2018-03,KAL,KE,대한항공,국제,KOJ,출발,정기,여객,2649,8,263,2287,162,0,41943
2018-03,KAL,KE,대한항공,국제,KTM,도착,정기,여객,2236,10,1631,31577,28615,0,82997
2018-03,KAL,KE,대한항공,국제,KTM,출발,정기,여객,1815,17,1504,88822,75912,0,81044
2018-03,KAL,KE,대한항공,국제,KUL,도착,정기,여객,7346,28,1657,398413,261982,0,129598
2018-03,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,172860,89244,1894,0
2018-03,KAL,KE,대한항공,국제,KUL,출발,정기,여객,6755,40,800,290713,159267,11071,116610
2018-03,KAL,KE,대한항공,국제,KUL,출발,부정기,화물,0,0,0,166621,90384,1558,0
2018-03,KAL,KE,대한항공,국제,KWE,도착,정기,여객,1029,1,15,400,0,0,13449
2018-03,KAL,KE,대한항공,국제,KWE,출발,정기,여객,904,4,12,0,0,0,10943
2018-03,KAL,KE,대한항공,국제,LAS,도착,정기,여객,2272,15,2271,121227,26422,0,126825
2018-03,KAL,KE,대한항공,국제,LAS,출발,정기,여객,2256,39,2707,231352,192555,0,117176
2018-03,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,11065,6062,0,0
2018-03,KAL,KE,대한항공,국제,LAX,도착,정기,여객,14620,85,6496,312860,93749,3311,518663
2018-03,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,555337,285184,0,0
2018-03,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,2414259,1797305,33973,0
2018-03,KAL,KE,대한항공,국제,LAX,출발,정기,여객,12746,114,5455,505126,321170,106242,413642
2018-03,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,380758,322832,12787,0
2018-03,KAL,KE,대한항공,국제,LHR,도착,정기,여객,5243,20,2196,521161,237674,0,140325
2018-03,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,411384,278243,0,0
2018-03,KAL,KE,대한항공,국제,LHR,출발,정기,여객,5728,27,1449,416516,301060,64938,128761
2018-03,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,14450,9264,0,0
2018-03,KAL,KE,대한항공,국제,LIM,도착,부정기,화물,0,0,0,132387,72935,0,0
2018-03,KAL,KE,대한항공,국제,MAD,도착,정기,여객,2830,2,251,182167,100783,0,58896
2018-03,KAL,KE,대한항공,국제,MAD,출발,정기,여객,2700,8,162,184889,109244,54576,48952
2018-03,KAL,KE,대한항공,국제,MDG,도착,정기,여객,3220,5,0,1130,310,0,49285
2018-03,KAL,KE,대한항공,국제,MDG,출발,정기,여객,1521,29,303,1162,610,0,29241
2018-03,KAL,KE,대한항공,국제,MIA,도착,정기,화물,0,0,0,193801,142513,0,0
2018-03,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,605446,358992,0,0
2018-03,KAL,KE,대한항공,국제,MIA,출발,부정기,화물,0,0,0,253960,114154,0,0
2018-03,KAL,KE,대한항공,국제,MLE,도착,정기,여객,1087,5,95,10145,9957,188,21573
2018-03,KAL,KE,대한항공,국제,MLE,출발,정기,여객,1009,4,92,4661,1525,0,15974
2018-03,KAL,KE,대한항공,국제,MNL,도착,정기,여객,10654,46,10970,881559,810884,0,485324
2018-03,KAL,KE,대한항공,국제,MNL,출발,정기,여객,9091,197,11608,453006,193880,12520,562127
2018-03,KAL,KE,대한항공,국제,MXP,도착,정기,여객,2356,4,593,110110,33487,0,62108
2018-03,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,916153,195616,0,0
2018-03,KAL,KE,대한항공,국제,MXP,출발,정기,여객,2150,2,500,96224,51931,17239,45709
2018-03,KAL,KE,대한항공,국제,MXP,출발,부정기,화물,0,0,0,39955,31656,0,0
2018-03,KAL,KE,대한항공,국제,NAN,도착,정기,여객,587,2,1484,7634,5883,0,37890
2018-03,KAL,KE,대한항공,국제,NAN,출발,정기,여객,638,10,1378,71505,62066,1188,41608
2018-03,KAL,KE,대한항공,국제,NGO,도착,정기,여객,7752,27,6317,600297,409139,80991,155496
2018-03,KAL,KE,대한항공,국제,NGO,출발,정기,여객,10577,55,4150,489857,316102,60020,201030
2018-03,KAL,KE,대한항공,국제,NNG,도착,정기,여객,333,5,67,0,0,0,6048
2018-03,KAL,KE,대한항공,국제,NNG,출발,정기,여객,318,1,64,0,0,0,6224
2018-03,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,2270530,1346216,2775,0
2018-03,KAL,KE,대한항공,국제,NRT,도착,정기,여객,15506,73,6863,1061339,541241,80929,283142
2018-03,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,2290837,1914045,4847,0
2018-03,KAL,KE,대한항공,국제,NRT,출발,정기,여객,16090,135,8220,1025837,731842,27476,337397
2018-03,KAL,KE,대한항공,국제,NVI,도착,부정기,화물,0,0,0,9938,7300,0,0
2018-03,KAL,KE,대한항공,국제,NVI,출발,정기,화물,0,0,0,42621,13556,0,0
2018-03,KAL,KE,대한항공,국제,NVI,출발,부정기,화물,0,0,0,67499,25037,0,0
2018-03,KAL,KE,대한항공,국제,OIT,도착,부정기,여객,1074,5,23,25,0,0,10898
2018-03,KAL,KE,대한항공,국제,OIT,출발,부정기,여객,998,5,21,0,0,0,8117
2018-03,KAL,KE,대한항공,국제,OKA,도착,정기,여객,5003,221,121,33,33,0,68031
2018-03,KAL,KE,대한항공,국제,OKA,출발,정기,여객,4598,226,208,81390,79310,0,52279
2018-03,KAL,KE,대한항공,국제,OKJ,도착,정기,여객,3926,15,1487,831,346,0,59086
2018-03,KAL,KE,대한항공,국제,OKJ,출발,정기,여객,5230,16,527,1202,275,0,62043
2018-03,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,160915,75198,0,0
2018-03,KAL,KE,대한항공,국제,ORD,도착,정기,여객,3486,25,3525,293466,211096,36547,192445
2018-03,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,215002,84432,0,0
2018-03,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,1785498,1119378,57439,0
2018-03,KAL,KE,대한항공,국제,ORD,출발,정기,여객,3543,53,3615,423926,246263,127517,186312
2018-03,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,1234744,894985,26663,0
2018-03,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,1063325,561596,0,0
2018-03,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,212989,32998,23262,0
2018-03,KAL,KE,대한항공,국제,PEK,도착,정기,여객,7094,19,1992,435216,246596,112952,90456
2018-03,KAL,KE,대한항공,국제,PEK,출발,정기,여객,8882,55,1460,332244,181967,2348,153489
2018-03,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,1143703,941529,0,0
2018-03,KAL,KE,대한항공,국제,PEN,도착,부정기,화물,0,0,0,449370,347849,0,0
2018-03,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,448782,368956,0,0
2018-03,KAL,KE,대한항공,국제,PEN,출발,부정기,화물,0,0,0,173846,133789,0,0
2018-03,KAL,KE,대한항공,국제,PNH,도착,정기,여객,3381,20,1979,73770,34382,0,109940
2018-03,KAL,KE,대한항공,국제,PNH,출발,정기,여객,3592,54,1950,26907,6441,5913,117038
2018-03,KAL,KE,대한항공,국제,PRG,도착,정기,여객,2604,2,387,136806,101322,0,55829
2018-03,KAL,KE,대한항공,국제,PRG,출발,정기,여객,2818,10,312,162461,107147,35895,53353
2018-03,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3322645,2505090,47873,0
2018-03,KAL,KE,대한항공,국제,PVG,도착,정기,여객,17031,40,2257,620944,392061,170356,202771
2018-03,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,3633508,2226340,0,0
2018-03,KAL,KE,대한항공,국제,PVG,출발,정기,여객,17198,43,2001,892092,600114,2783,216457
2018-03,KAL,KE,대한항공,국제,RGN,도착,정기,여객,5314,8,899,175792,79318,0,115231
2018-03,KAL,KE,대한항공,국제,RGN,출발,정기,여객,4675,13,906,184533,76092,2500,112257
2018-03,KAL,KE,대한항공,국제,ROR,도착,정기,여객,358,0,546,2102,752,0,15860
2018-03,KAL,KE,대한항공,국제,ROR,출발,정기,여객,409,0,495,732,598,0,15850
2018-03,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,46817,46817,0,0
2018-03,KAL,KE,대한항공,국제,SCL,도착,부정기,화물,0,0,0,352103,348589,0,0
2018-03,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,1073932,590635,0,0
2018-03,KAL,KE,대한항공,국제,SEA,도착,정기,여객,2037,17,2473,156765,133032,0,112818
2018-03,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,24813,17891,0,0
2018-03,KAL,KE,대한항공,국제,SEA,출발,정기,여객,1990,57,2886,170439,156008,0,125241
2018-03,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,2151339,648388,0,0
2018-03,KAL,KE,대한항공,국제,SFO,도착,정기,여객,7266,50,5699,229241,51868,0,307565
2018-03,KAL,KE,대한항공,국제,SFO,도착,부정기,화물,0,0,0,95822,53698,0,0
2018-03,KAL,KE,대한항공,국제,SFO,출발,정기,화물,0,0,0,334599,175692,34721,0
2018-03,KAL,KE,대한항공,국제,SFO,출발,정기,여객,7401,86,4624,692890,496231,95506,259327
2018-03,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,1025820,513119,5072,0
2018-03,KAL,KE,대한항공,국제,SGN,도착,정기,여객,12411,73,11449,848979,566076,0,591877
