년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2020-07,CXA,MF,중국하문항공,국제,FOC,출발,부정기,여객,46,0,178,0,0,0,6064
2020-07,CXA,MF,중국하문항공,국제,XMN,도착,정기,여객,724,6,0,35005,0,75,17623
2020-07,CXA,MF,중국하문항공,국제,XMN,출발,정기,여객,142,28,1050,1099,0,0,38664
2020-07,CYZ,CF,중국우정항공,국제,CGO,도착,부정기,화물,0,0,0,70634,0,70634,0
2020-07,CYZ,CF,중국우정항공,국제,CGO,출발,부정기,화물,0,0,0,109628,0,107597,0
2020-07,CYZ,CF,중국우정항공,국제,XIY,도착,정기,화물,0,0,0,89484,0,0,0
2020-07,CYZ,CF,중국우정항공,국제,XIY,도착,부정기,화물,0,0,0,44733,0,0,0
2020-07,CYZ,CF,중국우정항공,국제,XIY,출발,정기,화물,0,0,0,90092,0,0,0
2020-07,CYZ,CF,중국우정항공,국제,XIY,출발,부정기,화물,0,0,0,38806,0,0,0
2020-07,DAL,DL,델타항공,국제,ATL,도착,정기,여객,875,4,56,2895,0,211,33300
2020-07,DAL,DL,델타항공,국제,ATL,출발,정기,여객,503,2,247,137206,0,0,25640
2020-07,DAL,DL,델타항공,국제,DTW,도착,정기,여객,1612,7,203,142449,0,44589,61920
2020-07,DAL,DL,델타항공,국제,DTW,출발,정기,여객,1519,13,990,384134,0,3134,86500
2020-07,DAL,DL,델타항공,국제,SEA,도착,정기,여객,1015,6,166,123487,0,15197,38040
2020-07,DAL,DL,델타항공,국제,SEA,출발,정기,여객,894,9,585,158366,0,0,49840
2020-07,DLH,LH,루프트한자 화물항공,국제,MUC,도착,정기,여객,1304,12,87,110960,0,26,33457
2020-07,DLH,LH,루프트한자 화물항공,국제,MUC,출발,정기,여객,915,8,84,196897,0,943,26647
2020-07,EIN,EI,Aer Lingus,국제,DUB,도착,부정기,화물,0,0,0,1000,0,0,0
2020-07,EIN,EI,Aer Lingus,국제,DUB,출발,부정기,화물,0,0,0,134491,0,0,0
2020-07,ETD,EY,에티하드 항공,국제,AUH,도착,정기,여객,1234,5,65,267981,0,1083,30462
2020-07,ETD,EY,에티하드 항공,국제,AUH,출발,정기,여객,749,0,59,614598,0,0,23887
2020-07,ETH,ET,에티오피아 항공,국제,ADD,도착,정기,여객,358,5,54,7356,0,593,12167
2020-07,ETH,ET,에티오피아 항공,국제,ADD,도착,부정기,화물,0,0,0,73706,0,0,0
2020-07,ETH,ET,에티오피아 항공,국제,ADD,출발,정기,여객,224,1,73,19803,0,0,14085
2020-07,ETH,ET,에티오피아 항공,국제,BRU,도착,부정기,화물,0,0,0,179281,0,0,0
2020-07,ETH,ET,에티오피아 항공,국제,HKG,출발,정기,화물,0,0,0,14680,0,0,0
2020-07,ETH,ET,에티오피아 항공,국제,HKG,출발,부정기,화물,0,0,0,60281,0,0,0
2020-07,ETH,ET,에티오피아 항공,국제,NRT,도착,정기,여객,15,0,0,3732,0,0,409
2020-07,ETH,ET,에티오피아 항공,국제,NRT,출발,정기,여객,1,0,0,0,0,0,15
2020-07,ETH,ET,에티오피아 항공,국제,OSL,도착,부정기,화물,0,0,0,472148,0,0,0
2020-07,EVA,BR,에바항공,국제,TPE,도착,정기,여객,94,1,6,387367,0,15194,2768
2020-07,EVA,BR,에바항공,국제,TPE,출발,정기,여객,163,2,122,471351,0,0,8269
2020-07,FDX,FX,FedEX항공,국제,ANC,도착,정기,화물,0,0,0,356318,43045,0,0
2020-07,FDX,FX,FedEX항공,국제,ANC,도착,부정기,화물,0,0,0,42623,0,0,0
2020-07,FDX,FX,FedEX항공,국제,ANC,출발,정기,화물,0,0,0,1058241,369008,0,0
2020-07,FDX,FX,FedEX항공,국제,ANC,출발,부정기,화물,0,0,0,50620,20126,0,0
2020-07,FDX,FX,FedEX항공,국제,CAN,도착,정기,화물,0,0,0,1346538,392171,0,0
2020-07,FDX,FX,FedEX항공,국제,CAN,출발,정기,화물,0,0,0,962433,193627,0,0
2020-07,FDX,FX,FedEX항공,국제,HKG,출발,정기,화물,0,0,0,314531,307309,0,0
2020-07,FDX,FX,FedEX항공,국제,KIX,출발,정기,화물,0,0,0,4261,4261,0,0
2020-07,FDX,FX,FedEX항공,국제,MEM,도착,정기,화물,0,0,0,405584,96587,0,0
2020-07,FDX,FX,FedEX항공,국제,NRT,도착,정기,화물,0,0,0,510115,255958,0,0
2020-07,FDX,FX,FedEX항공,국제,PEK,도착,정기,화물,0,0,0,350874,274519,0,0
2020-07,FDX,FX,FedEX항공,국제,PEK,출발,정기,화물,0,0,0,35523,28634,0,0
2020-07,FDX,FX,FedEX항공,국제,SZX,출발,정기,화물,0,0,0,17569,17569,0,0
2020-07,FIN,AY,핀에어,국제,HEL,도착,정기,여객,392,10,23,245547,0,28,11134
2020-07,FIN,AY,핀에어,국제,HEL,출발,정기,여객,547,4,114,225714,0,0,21435
2020-07,GEC,LH,루프트한자 화물항공,국제,FRA,도착,정기,화물,0,0,0,420438,0,30692,0
2020-07,GEC,LH,루프트한자 화물항공,국제,FRA,출발,정기,화물,0,0,0,918871,5903,1666,0
2020-07,GEC,LH,루프트한자 화물항공,국제,KIX,출발,정기,화물,0,0,0,5673,0,0,0
2020-07,GIA,GA,가루다 인도네시아항공,국제,CGK,도착,정기,여객,430,4,53,60485,0,642,10701
2020-07,GIA,GA,가루다 인도네시아항공,국제,CGK,출발,정기,여객,818,2,33,169250,0,31252,22638
2020-07,GTI,5Y,아틀라스항공,국제,AMS,도착,정기,화물,0,0,0,91043,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,AMS,도착,부정기,화물,0,0,0,186012,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ANC,도착,정기,화물,0,0,0,485693,108596,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ANC,도착,부정기,화물,0,0,0,34499,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ANC,출발,정기,화물,0,0,0,28404,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ANC,출발,부정기,화물,0,0,0,1829,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,HKG,도착,정기,화물,0,0,0,62781,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,HKG,도착,부정기,화물,0,0,0,19624,19624,0,0
2020-07,GTI,5Y,아틀라스항공,국제,HKG,출발,정기,화물,0,0,0,29024,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,JFK,도착,정기,화물,0,0,0,520557,221921,0,0
2020-07,GTI,5Y,아틀라스항공,국제,JFK,출발,정기,화물,0,0,0,220470,171818,711,0
2020-07,GTI,5Y,아틀라스항공,국제,LAX,도착,정기,화물,0,0,0,145113,66869,0,0
2020-07,GTI,5Y,아틀라스항공,국제,LAX,도착,부정기,화물,0,0,0,298908,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,LAX,출발,정기,화물,0,0,0,1039557,632971,1514,0
2020-07,GTI,5Y,아틀라스항공,국제,MIA,출발,정기,화물,0,0,0,619146,472482,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ORD,도착,정기,화물,0,0,0,223033,48947,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ORD,도착,부정기,화물,0,0,0,39558,0,0,0
2020-07,GTI,5Y,아틀라스항공,국제,ORD,출발,정기,화물,0,0,0,1093009,823224,5416,0
2020-07,GTI,5Y,아틀라스항공,국제,SEA,도착,정기,화물,0,0,0,422152,193441,0,0
2020-07,GTI,5Y,아틀라스항공,국제,SFO,도착,정기,화물,0,0,0,517156,95802,0,0
2020-07,GTI,5Y,아틀라스항공,국제,SFO,출발,정기,화물,0,0,0,76145,54033,0,0
2020-07,GTI,5Y,아틀라스항공,국제,SYD,도착,부정기,화물,0,0,0,6223,0,0,0
2020-07,HAL,HA,하와이안 항공,국제,HNL,도착,부정기,화물,0,0,0,71240,0,2246,0
2020-07,HAL,HA,하와이안 항공,국제,HNL,출발,부정기,화물,0,0,0,131634,0,0,0
2020-07,HAL,HA,하와이안 항공,국제,LAX,출발,부정기,화물,0,0,0,136571,0,0,0
2020-07,HBH,NS,허베이항공,국제,SJW,출발,부정기,여객,71,2,0,0,0,0,2227
2020-07,HVN,VN,베트남항공,국제,DAD,출발,정기,여객,33,0,0,0,0,0,731
2020-07,HVN,VN,베트남항공,국제,HAN,도착,정기,여객,939,23,91,18599,0,1579,31264
2020-07,HVN,VN,베트남항공,국제,HAN,도착,부정기,여객,83,1,5,22193,0,3436,2379
2020-07,HVN,VN,베트남항공,국제,HAN,출발,정기,여객,96,0,46,21063,0,0,5743
2020-07,HVN,VN,베트남항공,국제,HAN,출발,부정기,여객,292,7,12,8359,0,0,7249
2020-07,HVN,VN,베트남항공,국제,HPH,출발,정기,여객,540,0,0,32451,0,0,12814
2020-07,HVN,VN,베트남항공,국제,SGN,도착,정기,여객,815,17,88,58626,0,9715,26230
2020-07,HVN,VN,베트남항공,국제,SGN,도착,부정기,여객,0,0,0,2709,0,0,0
2020-07,HVN,VN,베트남항공,국제,SGN,출발,정기,여객,3,0,62,98605,0,0,3252
2020-07,HVN,VN,베트남항공,국제,VDO,출발,정기,여객,188,0,0,0,0,0,5057
2020-07,HVN,VN,베트남항공,국제,VDO,출발,부정기,여객,355,1,0,0,0,0,9858
2020-07,HYT,YG,원통화물항공,국제,XIY,도착,부정기,화물,0,0,0,28718,0,0,0
2020-07,HYT,YG,원통화물항공,국제,XIY,출발,부정기,화물,0,0,0,30200,0,0,0
2020-07,HYT,YG,원통화물항공,국제,YNZ,도착,정기,화물,0,0,0,184380,0,0,0
2020-07,HYT,YG,원통화물항공,국제,YNZ,출발,정기,화물,0,0,0,138681,0,0,0
2020-07,JJA,7C,제주항공,국제,CEB,도착,부정기,여객,99,2,8,1035,0,0,2068
2020-07,JJA,7C,제주항공,국제,CEB,출발,부정기,여객,95,0,75,568,0,0,4487
2020-07,JJA,7C,제주항공,국제,CRK,도착,부정기,여객,129,0,0,0,0,0,2157
2020-07,JJA,7C,제주항공,국제,CRK,출발,부정기,여객,303,1,187,603,0,0,12796
2020-07,JJA,7C,제주항공,국제,KIX,도착,정기,여객,382,6,2,8472,0,0,7246
2020-07,JJA,7C,제주항공,국제,KIX,출발,정기,여객,267,9,163,25009,0,15316,7117
2020-07,JJA,7C,제주항공,국제,MNL,도착,정기,여객,154,2,27,5408,0,0,2833
2020-07,JJA,7C,제주항공,국제,MNL,출발,정기,여객,362,0,97,4724,0,3697,9772
2020-07,JJA,7C,제주항공,국제,NRT,도착,정기,여객,195,5,1,2195,0,0,3681
2020-07,JJA,7C,제주항공,국제,NRT,출발,정기,여객,101,4,4,13048,0,13048,1839
2020-07,JJA,7C,제주항공,국제,SPN,도착,부정기,여객,83,1,15,0,0,0,2348
2020-07,JJA,7C,제주항공,국제,SPN,출발,부정기,여객,87,0,1,1538,0,0,3412
2020-07,JJA,7C,제주항공,국제,WEH,도착,정기,여객,698,1,0,8112,0,0,12276
2020-07,JJA,7C,제주항공,국제,WEH,출발,정기,여객,412,1,292,5749,0,0,10476
2020-07,JNA,LJ,진 에어,국내,CJU,출발,부정기,여객,83,0,0,0,0,0,274
2020-07,JNA,LJ,진 에어,국제,BKK,도착,부정기,화물,0,0,0,28460,0,0,0
2020-07,JNA,LJ,진 에어,국제,BKK,도착,부정기,여객,304,2,11,60780,0,0,5279
2020-07,JNA,LJ,진 에어,국제,BKK,출발,부정기,화물,0,0,0,69765,0,0,0
2020-07,JNA,LJ,진 에어,국제,CEB,도착,정기,여객,122,2,67,0,0,0,3274
2020-07,JNA,LJ,진 에어,국제,CEB,출발,정기,여객,0,0,0,100,0,0,0
2020-07,JNA,LJ,진 에어,국제,CRK,도착,부정기,여객,127,0,10,0,0,0,1914
2020-07,JNA,LJ,진 에어,국제,CRK,출발,부정기,여객,205,0,123,424,0,0,8939
2020-07,JNA,LJ,진 에어,국제,GUM,도착,부정기,여객,131,2,5,0,0,0,2938
2020-07,JNA,LJ,진 에어,국제,GUM,출발,부정기,여객,254,2,6,0,0,0,7412
2020-07,JNA,LJ,진 에어,국제,HAN,도착,정기,여객,33,1,0,2207,0,0,632
2020-07,JNA,LJ,진 에어,국제,KIX,도착,정기,여객,80,1,0,11008,0,0,1190
2020-07,JNA,LJ,진 에어,국제,KIX,도착,부정기,여객,10,0,0,0,0,0,172
2020-07,JNA,LJ,진 에어,국제,KIX,출발,정기,여객,55,4,24,4265,0,0,2264
2020-07,JNA,LJ,진 에어,국제,KIX,출발,부정기,여객,4,0,0,0,0,0,62
2020-07,JNA,LJ,진 에어,국제,NRT,도착,정기,여객,108,2,1,0,0,0,1858
2020-07,JNA,LJ,진 에어,국제,NRT,출발,정기,여객,19,1,121,0,0,0,3139
2020-07,JNA,LJ,진 에어,국제,TPE,도착,정기,여객,176,0,3,118739,0,0,3043
2020-07,JNA,LJ,진 에어,국제,TPE,출발,정기,여객,97,3,3,38215,0,0,1750
2020-07,JNA,LJ,진 에어,국제,XIY,도착,정기,여객,100,0,0,516,0,0,2311
2020-07,KAL,KE,대한항공,국제,AMS,도착,정기,화물,0,0,0,491059,69429,0,0
2020-07,KAL,KE,대한항공,국제,AMS,도착,정기,여객,608,8,219,145871,39669,0,21026
2020-07,KAL,KE,대한항공,국제,AMS,출발,정기,화물,0,0,0,746133,452689,1777,0
2020-07,KAL,KE,대한항공,국제,AMS,출발,정기,여객,299,6,255,168275,127212,6060,14906
2020-07,KAL,KE,대한항공,국제,ANC,도착,정기,화물,0,0,0,15,0,0,0
2020-07,KAL,KE,대한항공,국제,ANC,도착,부정기,화물,0,0,0,357,0,0,0
2020-07,KAL,KE,대한항공,국제,ANC,출발,정기,화물,0,0,0,355,0,0,0
2020-07,KAL,KE,대한항공,국제,ARN,도착,정기,화물,0,0,0,329043,163165,0,0
2020-07,KAL,KE,대한항공,국제,ATL,도착,정기,화물,0,0,0,435155,255105,0,0
2020-07,KAL,KE,대한항공,국제,ATL,도착,정기,여객,2498,17,476,156149,113922,0,94613
2020-07,KAL,KE,대한항공,국제,ATL,출발,정기,화물,0,0,0,1073628,873691,6787,0
2020-07,KAL,KE,대한항공,국제,ATL,출발,정기,여객,2102,21,1022,459205,435003,0,107512
2020-07,KAL,KE,대한항공,국제,ATL,출발,부정기,화물,0,0,0,142441,142441,0,0
2020-07,KAL,KE,대한항공,국제,BKK,도착,정기,화물,0,0,0,1215595,932154,20918,0
2020-07,KAL,KE,대한항공,국제,BKK,도착,정기,여객,771,14,852,733825,301741,21792,48317
2020-07,KAL,KE,대한항공,국제,BKK,도착,부정기,화물,0,0,0,483160,259178,63333,0
2020-07,KAL,KE,대한항공,국제,BKK,출발,정기,화물,0,0,0,491928,253857,2870,0
2020-07,KAL,KE,대한항공,국제,BKK,출발,정기,여객,1675,25,859,492521,197420,63765,67167
2020-07,KAL,KE,대한항공,국제,BKK,출발,부정기,화물,0,0,0,262853,177983,33317,0
2020-07,KAL,KE,대한항공,국제,BUD,출발,정기,화물,0,0,0,199264,143544,1906,0
2020-07,KAL,KE,대한항공,국제,CAN,도착,정기,화물,0,0,0,2755356,2205427,108760,0
2020-07,KAL,KE,대한항공,국제,CAN,도착,정기,여객,317,2,1,52072,44811,7261,6449
2020-07,KAL,KE,대한항공,국제,CAN,도착,부정기,화물,0,0,0,408718,290061,61069,0
2020-07,KAL,KE,대한항공,국제,CAN,도착,부정기,여객,0,0,0,24597,15334,4241,0
2020-07,KAL,KE,대한항공,국제,CAN,출발,정기,화물,0,0,0,1760534,798404,55142,0
2020-07,KAL,KE,대한항공,국제,CAN,출발,정기,여객,47,10,458,23831,19398,2227,16427
2020-07,KAL,KE,대한항공,국제,CAN,출발,부정기,화물,0,0,0,76442,55751,3153,0
2020-07,KAL,KE,대한항공,국제,CAN,출발,부정기,여객,154,1,0,1850,0,1850,4594
2020-07,KAL,KE,대한항공,국제,CDG,도착,정기,화물,0,0,0,298760,51132,4324,0
2020-07,KAL,KE,대한항공,국제,CDG,도착,정기,여객,919,8,147,258137,53368,7688,29749
2020-07,KAL,KE,대한항공,국제,CDG,출발,정기,여객,1088,25,714,317831,236304,31264,48646
2020-07,KAL,KE,대한항공,국제,CEB,도착,부정기,여객,142,4,202,13544,12052,0,8505
2020-07,KAL,KE,대한항공,국제,CEB,출발,부정기,여객,0,0,0,6720,6433,0,0
2020-07,KAL,KE,대한항공,국제,CGK,도착,정기,여객,664,4,91,140989,97026,0,17021
2020-07,KAL,KE,대한항공,국제,CGK,도착,부정기,화물,0,0,0,246304,208428,1218,0
2020-07,KAL,KE,대한항공,국제,CGK,출발,정기,화물,0,0,0,375228,132539,3848,0
2020-07,KAL,KE,대한항공,국제,CGK,출발,정기,여객,709,4,53,140579,34674,13445,25246
2020-07,KAL,KE,대한항공,국제,CGK,출발,부정기,화물,0,0,0,349654,182406,5803,0
2020-07,KAL,KE,대한항공,국제,CGO,도착,부정기,화물,0,0,0,70186,68154,0,0
2020-07,KAL,KE,대한항공,국제,CGO,출발,부정기,화물,0,0,0,8228,1332,0,0
2020-07,KAL,KE,대한항공,국제,CGO,출발,부정기,여객,10,0,0,0,0,0,224
2020-07,KAL,KE,대한항공,국제,DEL,도착,부정기,화물,0,0,0,90271,38491,0,0
2020-07,KAL,KE,대한항공,국제,DEL,출발,부정기,화물,0,0,0,309969,24375,0,0
2020-07,KAL,KE,대한항공,국제,DFW,도착,정기,여객,678,16,81,43808,30791,0,26325
2020-07,KAL,KE,대한항공,국제,DFW,출발,정기,화물,0,0,0,1476486,1275784,0,0
2020-07,KAL,KE,대한항공,국제,DFW,출발,정기,여객,562,4,556,166694,161947,0,36736
2020-07,KAL,KE,대한항공,국제,DLC,도착,부정기,화물,0,0,0,271332,215053,119,0
2020-07,KAL,KE,대한항공,국제,DLC,출발,부정기,화물,0,0,0,180844,113411,0,0
2020-07,KAL,KE,대한항공,국제,FRA,도착,정기,화물,0,0,0,1854934,458727,0,0
2020-07,KAL,KE,대한항공,국제,FRA,도착,정기,여객,298,2,85,180041,47998,0,11937
2020-07,KAL,KE,대한항공,국제,FRA,도착,부정기,화물,0,0,0,388623,88303,0,0
2020-07,KAL,KE,대한항공,국제,FRA,출발,정기,화물,0,0,0,1729482,778967,22503,0
2020-07,KAL,KE,대한항공,국제,FRA,출발,정기,여객,389,4,119,150083,93475,21465,16748
2020-07,KAL,KE,대한항공,국제,FRA,출발,부정기,화물,0,0,0,408719,308127,1757,0
2020-07,KAL,KE,대한항공,국제,GDL,도착,정기,화물,0,0,0,593559,315995,0,0
2020-07,KAL,KE,대한항공,국제,GDL,출발,정기,화물,0,0,0,349003,335964,7392,0
2020-07,KAL,KE,대한항공,국제,GUM,도착,정기,여객,29,1,9,1815,2,0,608
2020-07,KAL,KE,대한항공,국제,GUM,도착,부정기,화물,0,0,0,17656,1397,0,0
2020-07,KAL,KE,대한항공,국제,GUM,출발,정기,여객,145,3,14,5767,1414,0,4724
2020-07,KAL,KE,대한항공,국제,GUM,출발,부정기,화물,0,0,0,116063,167,0,0
2020-07,KAL,KE,대한항공,국제,HAN,도착,정기,화물,0,0,0,2684427,1331261,7546,0
2020-07,KAL,KE,대한항공,국제,HAN,도착,정기,여객,727,3,249,277698,226320,0,26051
2020-07,KAL,KE,대한항공,국제,HAN,도착,부정기,화물,0,0,0,1020011,835175,10188,0
2020-07,KAL,KE,대한항공,국제,HAN,출발,정기,화물,0,0,0,2787489,162929,6798,0
2020-07,KAL,KE,대한항공,국제,HAN,출발,정기,여객,0,0,0,213980,199836,1094,0
2020-07,KAL,KE,대한항공,국제,HAN,출발,부정기,화물,0,0,0,1629269,463757,1583,0
2020-07,KAL,KE,대한항공,국제,HKG,도착,정기,화물,0,0,0,3184231,2894357,6611,0
2020-07,KAL,KE,대한항공,국제,HKG,도착,정기,여객,385,1,349,207405,160688,11562,19704
2020-07,KAL,KE,대한항공,국제,HKG,도착,부정기,화물,0,0,0,1253842,743148,39271,0
2020-07,KAL,KE,대한항공,국제,HKG,출발,정기,화물,0,0,0,2472305,448604,7078,0
2020-07,KAL,KE,대한항공,국제,HKG,출발,정기,여객,393,9,297,95732,48273,60,19942
2020-07,KAL,KE,대한항공,국제,HKG,출발,부정기,화물,0,0,0,644405,150265,31,0
2020-07,KAL,KE,대한항공,국제,IAD,도착,정기,여객,906,17,365,155061,104047,0,47767
2020-07,KAL,KE,대한항공,국제,IAD,출발,정기,여객,675,7,497,187699,132568,33088,44445
2020-07,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,1260930,370096,0,0
2020-07,KAL,KE,대한항공,국제,JFK,도착,정기,여객,1829,22,1259,184202,138222,0,105732
2020-07,KAL,KE,대한항공,국제,JFK,도착,부정기,화물,0,0,0,408988,167278,0,0
2020-07,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,526541,336928,21341,0
2020-07,KAL,KE,대한항공,국제,JFK,출발,정기,여객,1410,20,636,454288,274400,102874,72670
2020-07,KAL,KE,대한항공,국제,JFK,출발,부정기,화물,0,0,0,635154,593335,4869,0
2020-07,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,1817630,1141414,47405,0
2020-07,KAL,KE,대한항공,국제,KIX,도착,부정기,화물,0,0,0,307429,192794,11870,0
2020-07,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,1891864,1282493,139440,0
2020-07,KAL,KE,대한항공,국제,KIX,출발,부정기,화물,0,0,0,248595,172171,7865,0
2020-07,KAL,KE,대한항공,국제,KKJ,도착,부정기,화물,0,0,0,400642,280140,9842,0
2020-07,KAL,KE,대한항공,국제,KKJ,출발,부정기,화물,0,0,0,274004,212293,31865,0
2020-07,KAL,KE,대한항공,국제,KTM,도착,부정기,여객,436,2,17,19922,16417,0,8403
2020-07,KAL,KE,대한항공,국제,KTM,출발,부정기,여객,495,1,0,3355,0,0,13173
2020-07,KAL,KE,대한항공,국제,KUL,도착,정기,여객,1022,11,150,133122,88794,0,25462
2020-07,KAL,KE,대한항공,국제,KUL,도착,부정기,화물,0,0,0,748222,467166,2174,0
2020-07,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,161477,58934,6967,0
2020-07,KAL,KE,대한항공,국제,KUL,출발,정기,여객,412,5,226,130266,61039,0,16400
2020-07,KAL,KE,대한항공,국제,KUL,출발,부정기,화물,0,0,0,392739,175074,7199,0
2020-07,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1169345,464576,0,0
2020-07,KAL,KE,대한항공,국제,LAX,도착,정기,여객,2458,48,3408,319939,61262,0,194985
2020-07,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,338610,106831,0,0
2020-07,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,3748155,2616288,27370,0
2020-07,KAL,KE,대한항공,국제,LAX,출발,정기,여객,1715,17,756,743828,554089,115841,77385
2020-07,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,2192191,1857406,81351,0
2020-07,KAL,KE,대한항공,국제,LCK,출발,부정기,화물,0,0,0,92181,92181,0,0
2020-07,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,489201,130018,36140,0
2020-07,KAL,KE,대한항공,국제,LHR,도착,정기,여객,933,4,427,202889,52443,53229,38302
2020-07,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,704570,541754,758,0
2020-07,KAL,KE,대한항공,국제,LHR,출발,정기,여객,752,9,153,287733,202331,58753,27840
2020-07,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,212092,187120,0,0
2020-07,KAL,KE,대한항공,국제,MAD,도착,정기,화물,0,0,0,943518,565840,0,0
2020-07,KAL,KE,대한항공,국제,MAD,도착,부정기,화물,0,0,0,16170,4269,0,0
2020-07,KAL,KE,대한항공,국제,MAD,출발,정기,화물,0,0,0,702754,637671,41,0
2020-07,KAL,KE,대한항공,국제,MAD,출발,부정기,화물,0,0,0,6122,1949,25,0
2020-07,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,992237,797674,19127,0
2020-07,KAL,KE,대한항공,국제,MNL,도착,정기,여객,1193,12,5195,875470,642205,0,170259
2020-07,KAL,KE,대한항공,국제,MNL,도착,부정기,화물,0,0,0,130375,113823,0,0
2020-07,KAL,KE,대한항공,국제,MNL,출발,정기,여객,561,1,310,636861,348356,15363,25380
2020-07,KAL,KE,대한항공,국제,MNL,출발,부정기,화물,0,0,0,423507,170163,2826,0
2020-07,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,1392030,277868,0,0
2020-07,KAL,KE,대한항공,국제,MXP,출발,부정기,화물,0,0,0,188822,160638,5070,0
2020-07,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,2606426,1591539,40501,0
2020-07,KAL,KE,대한항공,국제,NRT,도착,정기,여객,1100,7,235,342722,189518,34241,29913
2020-07,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,366058,299667,17687,0
2020-07,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,2378231,1513767,65367,0
2020-07,KAL,KE,대한항공,국제,NRT,출발,정기,여객,822,24,747,366093,118791,192429,38302
2020-07,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,501254,401247,42653,0
2020-07,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,261670,112634,0,0
2020-07,KAL,KE,대한항공,국제,ORD,도착,정기,여객,795,19,902,58115,23990,0,60500
2020-07,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,46621,18123,21248,0
2020-07,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,2572299,2016160,53028,0
2020-07,KAL,KE,대한항공,국제,ORD,출발,정기,여객,801,7,539,395222,304032,54276,45010
2020-07,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,1328462,1292062,12044,0
2020-07,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,1167443,409201,0,0
2020-07,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,7211,6489,283,0
2020-07,KAL,KE,대한항공,국제,OSR,도착,부정기,여객,49,1,0,0,0,0,1108
2020-07,KAL,KE,대한항공,국제,OSR,출발,부정기,여객,77,0,0,0,0,0,2407
2020-07,KAL,KE,대한항공,국제,PEK,도착,부정기,화물,0,0,0,270882,218792,0,0
2020-07,KAL,KE,대한항공,국제,PEK,출발,부정기,화물,0,0,0,198555,28103,6366,0
2020-07,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,2062889,1615116,5273,0
2020-07,KAL,KE,대한항공,국제,PEN,도착,부정기,화물,0,0,0,540410,498489,0,0
2020-07,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,482910,347797,0,0
2020-07,KAL,KE,대한항공,국제,PEN,출발,부정기,화물,0,0,0,185456,157120,0,0
2020-07,KAL,KE,대한항공,국제,PNH,도착,정기,여객,154,0,1531,44723,28223,0,44950
2020-07,KAL,KE,대한항공,국제,PNH,출발,정기,여객,411,21,859,93571,44310,5352,40677
2020-07,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3602772,2498715,97633,0
2020-07,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,833243,754438,24553,0
2020-07,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,3083592,1462390,4316,0
2020-07,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,662262,275960,4169,0
2020-07,KAL,KE,대한항공,국제,PVG,출발,부정기,여객,47,0,0,0,0,0,1271
